Date,Open,High,Low,Close,Volume,Symbol,Source,Event
2018-06-14,81.94,82.2999,81.5,81.89,11477252.0,XOM,IEX,Aftermath
2018-06-15,45.91,46.0,45.03,45.13,7556400.0,BP,Yahoo!,Aftermath
2018-06-15,45.91,45.995,45.025,45.13,7556375.0,BP,IEX,Aftermath
2018-06-15,262.51,264.99,260.84,264.56,1363700.0,FDX,Yahoo!,Aftermath
2018-06-15,261.8183,264.2918,260.1561,263.8629,1363654.0,FDX,IEX,Aftermath
2018-06-15,55.17,55.38,54.58,55.11,39194700.0,INTC,Yahoo!,Aftermath
2018-06-15,55.17,55.38,54.58,55.11,39194688.0,INTC,IEX,Aftermath
2018-06-15,101.51,101.53,100.07,100.13,65738600.0,MSFT,Yahoo!,Aftermath
2018-06-15,101.51,101.53,100.07,100.13,65738585.0,MSFT,IEX,Aftermath
2018-06-15,45.87,46.49,45.19,46.28,28120400.0,ORCL,Yahoo!,Aftermath
2018-06-15,45.87,46.49,45.19,46.28,28120363.0,ORCL,IEX,Aftermath
2018-06-15,116.61,117.36,116.05,116.77,4286900.0,UPS,Yahoo!,Aftermath
2018-06-15,116.61,117.36,116.05,116.77,4286897.0,UPS,IEX,Aftermath
2018-06-15,81.72,81.82,80.51,80.66,23797500.0,XOM,Yahoo!,Aftermath
2018-06-15,81.72,81.82,80.51,80.66,23797456.0,XOM,IEX,Aftermath
2018-06-18,45.03,45.58,45.02,45.35,5180200.0,BP,Yahoo!,Aftermath
2018-06-18,45.03,45.58,45.02,45.35,5183094.0,BP,IEX,Aftermath
2018-06-18,263.09,264.65,261.58,263.67,1392400.0,FDX,Yahoo!,Aftermath
2018-06-18,262.3968,263.9526,260.8907,262.9752,1399768.0,FDX,IEX,Aftermath
2018-06-18,54.3,54.3,52.34,53.22,40764400.0,INTC,Yahoo!,Aftermath
2018-06-18,54.3,54.3,52.34,53.22,40764444.0,INTC,IEX,Aftermath
2018-06-18,100.01,101.11,99.42,100.86,23586000.0,MSFT,Yahoo!,Aftermath
2018-06-18,100.01,101.11,99.42,100.86,23586037.0,MSFT,IEX,Aftermath
2018-06-18,45.82,46.6,45.46,46.52,21474100.0,ORCL,Yahoo!,Aftermath
2018-06-18,45.82,46.6,45.46,46.52,21474089.0,ORCL,IEX,Aftermath
2018-06-18,116.19,117.3,115.8,116.77,2177100.0,UPS,Yahoo!,Aftermath
2018-06-18,116.19,117.3,115.8,116.77,2177149.0,UPS,IEX,Aftermath
2018-06-18,80.4,81.38,80.3,80.82,9192600.0,XOM,Yahoo!,Aftermath
2018-06-18,80.4,81.38,80.3,80.82,9192567.0,XOM,IEX,Aftermath
2018-06-19,44.95,45.21,44.76,45.15,4578300.0,BP,Yahoo!,Aftermath
2018-06-19,44.95,45.2135,44.76,45.15,4578339.0,BP,IEX,Aftermath
2018-06-19,261.43,261.51,254.75,258.39,3160700.0,FDX,Yahoo!,Aftermath
2018-06-19,260.7411,260.8209,254.0787,257.7091,3160686.0,FDX,IEX,Aftermath
2018-06-19,52.14,52.95,51.88,52.93,31780900.0,INTC,Yahoo!,Aftermath
2018-06-19,52.14,52.95,51.88,52.93,31780850.0,INTC,IEX,Aftermath
2018-06-19,99.65,101.0,99.5,100.86,28653100.0,MSFT,Yahoo!,Aftermath
2018-06-19,99.65,101.0,99.5,100.86,28653087.0,MSFT,IEX,Aftermath
2018-06-19,45.84,46.41,45.77,46.27,22764900.0,ORCL,Yahoo!,Aftermath
2018-06-19,45.84,46.41,45.77,46.27,22764939.0,ORCL,IEX,Aftermath
2018-06-19,116.0,116.0,114.11,114.82,2739000.0,UPS,Yahoo!,Aftermath
2018-06-19,116.0,116.0,114.1134,114.82,2738983.0,UPS,IEX,Aftermath
2018-06-19,79.89,80.96,79.71,80.7,8759700.0,XOM,Yahoo!,Aftermath
2018-06-19,79.89,80.9601,79.71,80.7,8759708.0,XOM,IEX,Aftermath
2018-06-20,45.19,45.22,44.5,44.76,5925700.0,BP,Yahoo!,Aftermath
2018-06-20,45.19,45.22,44.5,44.76,5925684.0,BP,IEX,Aftermath
2018-06-20,257.31,257.31,251.09,251.43,3906200.0,FDX,Yahoo!,Aftermath
2018-06-20,256.632,256.632,250.4284,250.7675,3906190.0,FDX,IEX,Aftermath
2018-06-20,53.19,53.75,52.69,53.46,21403000.0,INTC,Yahoo!,Aftermath
2018-06-20,53.19,53.745,52.69,53.46,21403035.0,INTC,IEX,Aftermath
2018-06-20,101.37,102.52,101.12,101.87,26180800.0,MSFT,Yahoo!,Aftermath
2018-06-20,101.37,102.52,101.12,101.87,26180792.0,MSFT,IEX,Aftermath
2018-06-20,43.51,44.79,42.57,42.82,59129000.0,ORCL,Yahoo!,Aftermath
2018-06-20,43.51,44.79,42.57,42.82,59129004.0,ORCL,IEX,Aftermath
2018-06-20,114.75,114.78,113.53,113.65,3112600.0,UPS,Yahoo!,Aftermath
2018-06-20,114.75,114.78,113.53,113.65,3112626.0,UPS,IEX,Aftermath
2018-06-20,80.85,81.13,80.27,80.45,8917700.0,XOM,Yahoo!,Aftermath
2018-06-20,80.85,81.13,80.27,80.45,8917708.0,XOM,IEX,Aftermath
2018-06-21,44.61,44.63,44.12,44.16,5016700.0,BP,Yahoo!,Aftermath
2018-06-21,44.61,44.6333,44.12,44.16,5016745.0,BP,IEX,Aftermath
2018-06-21,251.51,251.8,245.65,246.72,3665100.0,FDX,Yahoo!,Aftermath
2018-06-21,250.8473,251.1365,245.0007,246.0699,3665126.0,FDX,IEX,Aftermath
2018-06-21,54.38,54.53,51.94,52.19,44435600.0,INTC,Yahoo!,Aftermath
2018-06-21,54.38,54.53,51.94,52.19,44435555.0,INTC,IEX,Aftermath
2018-06-21,102.08,102.46,100.88,101.14,23198200.0,MSFT,Yahoo!,Aftermath
2018-06-21,102.075,102.46,100.88,101.14,23198188.0,MSFT,IEX,Aftermath
2018-06-21,43.18,43.84,42.98,43.1,32635100.0,ORCL,Yahoo!,Aftermath
2018-06-21,43.18,43.84,42.98,43.1,32635062.0,ORCL,IEX,Aftermath
2018-06-21,113.66,114.07,112.32,113.42,2721900.0,UPS,Yahoo!,Aftermath
2018-06-21,113.66,114.07,112.321,113.42,2721855.0,UPS,IEX,Aftermath
2018-06-21,80.02,80.38,79.33,79.69,10990700.0,XOM,Yahoo!,Aftermath
2018-06-21,80.02,80.38,79.325,79.69,10990663.0,XOM,IEX,Aftermath
2018-06-22,45.82,46.17,45.7,45.78,8878700.0,BP,Yahoo!,Aftermath
2018-06-22,45.82,46.17,45.7,45.78,8881639.0,BP,IEX,Aftermath
2018-06-22,247.9,248.14,241.5,241.77,2635600.0,FDX,Yahoo!,Aftermath
2018-06-22,247.9,248.14,241.5,241.77,2687932.0,FDX,IEX,Aftermath
2018-06-22,52.62,53.09,52.3,52.5,34682100.0,INTC,Yahoo!,Aftermath
2018-06-22,52.62,53.09,52.3,52.5,34682074.0,INTC,IEX,Aftermath
2018-06-22,100.41,100.77,99.63,100.41,38923100.0,MSFT,Yahoo!,Aftermath
2018-06-22,100.41,100.77,99.625,100.41,38923105.0,MSFT,IEX,Aftermath
2018-06-22,43.2,44.3,43.16,44.1,29735100.0,ORCL,Yahoo!,Aftermath
2018-06-22,43.2,44.3,43.16,44.1,30594322.0,ORCL,IEX,Aftermath
2018-06-22,114.9,115.79,113.63,113.7,3536300.0,UPS,Yahoo!,Aftermath
2018-06-22,114.9,115.79,113.63,113.7,3661109.0,UPS,IEX,Aftermath
2018-06-22,81.16,81.94,80.92,81.38,16012200.0,XOM,Yahoo!,Aftermath
2018-06-22,81.16,81.9401,80.92,81.38,16707364.0,XOM,IEX,Aftermath
2018-06-25,44.92,44.99,44.05,44.24,6257800.0,BP,Yahoo!,Aftermath
2018-06-25,44.92,44.99,44.05,44.24,6257761.0,BP,IEX,Aftermath
2018-06-25,239.73,240.33,231.98,234.53,3605700.0,FDX,Yahoo!,Aftermath
2018-06-25,239.73,240.33,231.98,234.53,3605680.0,FDX,IEX,Aftermath
2018-06-25,51.17,51.75,49.91,50.71,45356500.0,INTC,Yahoo!,Aftermath
2018-06-25,51.17,51.75,49.91,50.71,45356466.0,INTC,IEX,Aftermath
2018-06-25,100.0,100.11,97.3,98.39,35433300.0,MSFT,Yahoo!,Aftermath
2018-06-25,100.0,100.11,97.3,98.39,35433333.0,MSFT,IEX,Aftermath
2018-06-25,43.57,44.47,43.49,44.28,24640500.0,ORCL,Yahoo!,Aftermath
2018-06-25,43.57,44.465,43.4905,44.28,24640543.0,ORCL,IEX,Aftermath
2018-06-25,113.04,113.04,109.39,110.2,4044300.0,UPS,Yahoo!,Aftermath
2018-06-25,113.04,113.04,109.39,110.2,4044331.0,UPS,IEX,Aftermath
2018-06-25,80.78,81.24,79.3,79.74,10557200.0,XOM,Yahoo!,Aftermath
2018-06-25,80.78,81.24,79.3,79.74,10557249.0,XOM,IEX,Aftermath
2018-06-26,44.98,45.1,44.505,44.89,8334206.0,BP,IEX,Aftermath
2018-06-26,235.6,237.93,233.7,236.85,1954296.0,FDX,IEX,Aftermath
2018-06-26,49.95,50.41,49.36,49.67,37543003.0,INTC,IEX,Aftermath
2018-06-26,98.82,100.08,98.75,99.08,26897244.0,MSFT,IEX,Aftermath
2018-06-26,44.46,44.85,44.37,44.41,20717461.0,ORCL,IEX,Aftermath
2018-06-26,110.39,110.7,109.2,109.57,2332333.0,UPS,IEX,Aftermath
2018-06-26,80.15,81.0146,79.97,80.64,10382781.0,XOM,IEX,Aftermath
