,date,currency,currencyName,toCurrency,rate,valueUSD
403,2018-05-26,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
404,2018-05-27,HKD,Hong Kong Dollar,USD,7.84455,0.12747703819849449
405,2018-05-28,HKD,Hong Kong Dollar,USD,7.84474,0.12747395069817483
406,2018-05-29,HKD,Hong Kong Dollar,USD,7.84548,0.12746192712236853
407,2018-05-30,HKD,Hong Kong Dollar,USD,7.846801,0.12744046905229278
408,2018-05-31,HKD,Hong Kong Dollar,USD,7.84597,0.12745396681353613
409,2018-06-01,HKD,Hong Kong Dollar,USD,7.843704,0.12749078751569412
410,2018-06-02,HKD,Hong Kong Dollar,USD,7.843704,0.12749078751569412
411,2018-06-03,HKD,Hong Kong Dollar,USD,7.845397,0.1274632755996924
412,2018-06-04,HKD,Hong Kong Dollar,USD,7.845902,0.1274550714500385
413,2018-06-05,HKD,Hong Kong Dollar,USD,7.847298,0.12743239775015552
414,2018-06-06,HKD,Hong Kong Dollar,USD,7.84707,0.1274361003533803
415,2018-06-07,HKD,Hong Kong Dollar,USD,7.84603,0.12745299215017022
416,2018-06-08,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
417,2018-06-09,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
418,2018-06-10,HKD,Hong Kong Dollar,USD,7.84635,0.12744779419730193
419,2018-06-11,HKD,Hong Kong Dollar,USD,7.8461,0.1274518550617504
420,2018-06-12,HKD,Hong Kong Dollar,USD,7.845499,0.12746161843880166
421,2018-06-13,HKD,Hong Kong Dollar,USD,7.8474,0.1274307413920534
422,2018-06-14,HKD,Hong Kong Dollar,USD,7.849197,0.12740156731956148
423,2018-06-15,HKD,Hong Kong Dollar,USD,7.847704,0.12742580505075116
424,2018-06-16,HKD,Hong Kong Dollar,USD,7.847704,0.12742580505075116
425,2018-06-17,HKD,Hong Kong Dollar,USD,7.848978,0.12740512204264046
426,2018-06-18,HKD,Hong Kong Dollar,USD,7.847995,0.12742108016123863
427,2018-06-19,HKD,Hong Kong Dollar,USD,7.849297,0.12739994422430442
428,2018-06-20,HKD,Hong Kong Dollar,USD,7.84592,0.12745477904439506
429,2018-06-21,HKD,Hong Kong Dollar,USD,7.84536,0.12746387673733264
430,2018-06-22,HKD,Hong Kong Dollar,USD,7.84504,0.12746907600216187
431,2018-06-23,HKD,Hong Kong Dollar,USD,7.84504,0.12746907600216187
432,2018-06-24,HKD,Hong Kong Dollar,USD,7.846203,0.12745018195425226
433,2018-06-25,HKD,Hong Kong Dollar,USD,7.846598,0.12744376607543803
434,2018-06-26,HKD,Hong Kong Dollar,USD,7.849004,0.12740470001034526
435,2018-05-15,KPW,North Korean Won,USD,899.999867,0.0011111112753086662
436,2018-05-16,KPW,North Korean Won,USD,899.999658,0.0011111115333334938
437,2018-05-17,KPW,North Korean Won,USD,899.999769,0.0011111113962963695
438,2018-05-18,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
439,2018-05-19,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
440,2018-05-20,KPW,North Korean Won,USD,899.999721,0.0011111114555556623
441,2018-05-21,KPW,North Korean Won,USD,900.000072,0.0011111110222222292
442,2018-05-22,KPW,North Korean Won,USD,899.999577,0.0011111116333335786
443,2018-05-23,KPW,North Korean Won,USD,900.000316,0.0011111107209877914
444,2018-05-24,KPW,North Korean Won,USD,899.999784,0.001111111377777842
445,2018-05-25,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
446,2018-05-26,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
447,2018-05-27,KPW,North Korean Won,USD,900.000347,0.0011111106827162145
448,2018-05-28,KPW,North Korean Won,USD,900.000112,0.0011111109728395234
449,2018-05-29,KPW,North Korean Won,USD,899.999911,0.0011111112209876651
450,2018-05-30,KPW,North Korean Won,USD,900.000325,0.001111110709876688
451,2018-05-31,KPW,North Korean Won,USD,900.000429,0.0011111105814817339
452,2018-06-01,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
453,2018-06-02,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
454,2018-06-03,KPW,North Korean Won,USD,899.999864,0.001111111279012371
455,2018-06-04,KPW,North Korean Won,USD,899.999845,0.0011111113024691688
456,2018-06-05,KPW,North Korean Won,USD,900.000152,0.0011111109234568219
457,2018-06-06,KPW,North Korean Won,USD,899.999615,0.0011111115864199566
458,2018-06-07,KPW,North Korean Won,USD,900.000156,0.001111110918518552
459,2018-06-08,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
460,2018-06-09,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
461,2018-06-10,KPW,North Korean Won,USD,900.0,0.0011111111111111111
462,2018-06-11,KPW,North Korean Won,USD,900.000246,0.0011111108074074905
463,2018-06-12,KPW,North Korean Won,USD,899.999938,0.0011111111876543262
464,2018-06-13,KPW,North Korean Won,USD,899.999832,0.0011111113185185574
465,2018-06-14,KPW,North Korean Won,USD,900.000113,0.0011111109716049558
466,2018-06-15,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
467,2018-06-16,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
468,2018-06-17,KPW,North Korean Won,USD,899.999772,0.0011111113925926638
469,2018-06-18,KPW,North Korean Won,USD,899.99968,0.00111111150617298
470,2018-06-19,KPW,North Korean Won,USD,899.99984,0.0011111113086420105
471,2018-06-20,KPW,North Korean Won,USD,900.000209,0.0011111108530864797
472,2018-06-21,KPW,North Korean Won,USD,899.999966,0.0011111111530864213
473,2018-06-22,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
474,2018-06-23,KPW,North Korean Won,USD,900.00035,0.0011111106790125138
475,2018-06-24,KPW,North Korean Won,USD,900.000256,0.0011111107950618183
476,2018-06-25,KPW,North Korean Won,USD,900.000213,0.0011111108481482103
477,2018-06-26,KPW,North Korean Won,USD,900.000215,0.0011111108456790758
478,2018-05-15,KRW,South Korean Won,USD,1078.349976,0.0009273427201337463
479,2018-05-16,KRW,South Korean Won,USD,1075.98999,0.0009293766757068065
480,2018-05-17,KRW,South Korean Won,USD,1080.290039,0.0009256773309931445
481,2018-05-18,KRW,South Korean Won,USD,1080.069946,0.0009258659623883284
482,2018-05-19,KRW,South Korean Won,USD,1080.069946,0.0009258659623883284
483,2018-05-20,KRW,South Korean Won,USD,1080.01001,0.000925917344043876
484,2018-05-21,KRW,South Korean Won,USD,1075.890015,0.000929463036237956
485,2018-05-22,KRW,South Korean Won,USD,1073.619995,0.0009314282564195351
486,2018-05-23,KRW,South Korean Won,USD,1076.250315,0.000929151876717453
487,2018-05-24,KRW,South Korean Won,USD,1078.589966,0.0009271363831693572
488,2018-05-25,KRW,South Korean Won,USD,1076.503792,0.0009289330956671633
489,2018-05-26,KRW,South Korean Won,USD,1076.503792,0.0009289330956671633
490,2018-05-27,KRW,South Korean Won,USD,1073.209961,0.0009317841208520053
491,2018-05-28,KRW,South Korean Won,USD,1072.540039,0.0009323661249349406
492,2018-05-29,KRW,South Korean Won,USD,1083.530029,0.0009229093548269348
493,2018-05-30,KRW,South Korean Won,USD,1074.530029,0.0009306394172442434
494,2018-05-31,KRW,South Korean Won,USD,1079.290039,0.0009265350034422026
495,2018-06-01,KRW,South Korean Won,USD,1070.130005,0.0009344659016452865
496,2018-06-02,KRW,South Korean Won,USD,1070.130005,0.0009344659016452865
497,2018-06-03,KRW,South Korean Won,USD,1069.810059,0.000934745370533107
498,2018-06-04,KRW,South Korean Won,USD,1070.069946,0.0009345183497004783
499,2018-06-05,KRW,South Korean Won,USD,1069.790039,0.0009347628633135927
500,2018-06-06,KRW,South Korean Won,USD,1064.650024,0.0009392757971703197
501,2018-06-07,KRW,South Korean Won,USD,1070.689941,0.0009339772063852796
502,2018-06-08,KRW,South Korean Won,USD,1073.430054,0.0009315930705253014
503,2018-06-09,KRW,South Korean Won,USD,1073.430054,0.0009315930705253014
504,2018-06-10,KRW,South Korean Won,USD,1073.65,0.0009314022260513201
505,2018-06-11,KRW,South Korean Won,USD,1075.790039,0.0009295494136844299
506,2018-06-12,KRW,South Korean Won,USD,1078.780029,0.0009269730372437216
507,2018-06-13,KRW,South Korean Won,USD,1084.199951,0.0009223390935202136
508,2018-06-14,KRW,South Korean Won,USD,1090.150024,0.0009173049378385374
509,2018-06-15,KRW,South Korean Won,USD,1101.920044,0.0009075068608153932
510,2018-06-16,KRW,South Korean Won,USD,1101.920044,0.0009075068608153932
511,2018-06-17,KRW,South Korean Won,USD,1103.390015,0.0009062978515352978
512,2018-06-18,KRW,South Korean Won,USD,1103.569946,0.0009061500846635053
513,2018-06-19,KRW,South Korean Won,USD,1110.550049,0.000900454689908352
514,2018-06-20,KRW,South Korean Won,USD,1107.219971,0.0009031629000485216
515,2018-06-21,KRW,South Korean Won,USD,1109.130005,0.0009016075622262154
516,2018-06-22,KRW,South Korean Won,USD,1110.503792,0.0009004921975088583
517,2018-06-23,KRW,South Korean Won,USD,1110.503792,0.0009004921975088583
518,2018-06-24,KRW,South Korean Won,USD,1109.810059,0.0009010550876616267
519,2018-06-25,KRW,South Korean Won,USD,1113.530029,0.0008980449327424469
520,2018-06-26,KRW,South Korean Won,USD,1116.890015,0.0008953433073712276
521,2018-05-15,GBP,British Pound Sterling,USD,0.74088,1.3497462477054314
522,2018-05-16,GBP,British Pound Sterling,USD,0.73817,1.3547014915263422
523,2018-05-17,GBP,British Pound Sterling,USD,0.74008,1.351205275105394
524,2018-05-18,GBP,British Pound Sterling,USD,0.74245,1.3468920466024648
525,2018-05-19,GBP,British Pound Sterling,USD,0.74245,1.3468920466024648
526,2018-05-20,GBP,British Pound Sterling,USD,0.74196,1.3477815515661222
527,2018-05-21,GBP,British Pound Sterling,USD,0.74458,1.3430390287141745
528,2018-05-22,GBP,British Pound Sterling,USD,0.744061,1.3439758299386744
529,2018-05-23,GBP,British Pound Sterling,USD,0.747919,1.3370431824836646
530,2018-05-24,GBP,British Pound Sterling,USD,0.74722,1.3382939428816145
531,2018-05-25,GBP,British Pound Sterling,USD,0.75196,1.3298579711686793
532,2018-05-26,GBP,British Pound Sterling,USD,0.75196,1.3298579711686793
533,2018-05-27,GBP,British Pound Sterling,USD,0.75139,1.3308667935426344
534,2018-05-28,GBP,British Pound Sterling,USD,0.75116,1.3312742957558974
535,2018-05-29,GBP,British Pound Sterling,USD,0.75445,1.3254688846179337
536,2018-05-30,GBP,British Pound Sterling,USD,0.75271,1.3285329011172962
537,2018-05-31,GBP,British Pound Sterling,USD,0.75246,1.3289742976370837
538,2018-06-01,GBP,British Pound Sterling,USD,0.74934,1.3345077001094297
539,2018-06-02,GBP,British Pound Sterling,USD,0.74934,1.3345077001094297
540,2018-06-03,GBP,British Pound Sterling,USD,0.74884,1.3353987500667701
541,2018-06-04,GBP,British Pound Sterling,USD,0.75094,1.3316643140597118
542,2018-06-05,GBP,British Pound Sterling,USD,0.745902,1.3406586924287642
543,2018-06-06,GBP,British Pound Sterling,USD,0.74517,1.34197565656159
544,2018-06-07,GBP,British Pound Sterling,USD,0.74529,1.3417595835178253
545,2018-06-08,GBP,British Pound Sterling,USD,0.74604,1.3404107018390434
546,2018-06-09,GBP,British Pound Sterling,USD,0.74604,1.3404107018390434
547,2018-06-10,GBP,British Pound Sterling,USD,0.7455,1.341381623071764
548,2018-06-11,GBP,British Pound Sterling,USD,0.74778,1.337291716815106
549,2018-06-12,GBP,British Pound Sterling,USD,0.74771,1.3374169129742814
550,2018-06-13,GBP,British Pound Sterling,USD,0.74719,1.3383476759592607
551,2018-06-14,GBP,British Pound Sterling,USD,0.75437,1.3256094489441521
552,2018-06-15,GBP,British Pound Sterling,USD,0.75268,1.328585853217835
553,2018-06-16,GBP,British Pound Sterling,USD,0.75268,1.328585853217835
554,2018-06-17,GBP,British Pound Sterling,USD,0.75331,1.3274747447929802
555,2018-06-18,GBP,British Pound Sterling,USD,0.75423,1.3258555082667092
556,2018-06-19,GBP,British Pound Sterling,USD,0.75904,1.3174536256323777
557,2018-06-20,GBP,British Pound Sterling,USD,0.75915,1.3172627280511098
558,2018-06-21,GBP,British Pound Sterling,USD,0.75481,1.324836713875015
559,2018-06-22,GBP,British Pound Sterling,USD,0.75388,1.3264710564015494
560,2018-06-23,GBP,British Pound Sterling,USD,0.75388,1.3264710564015494
561,2018-06-24,GBP,British Pound Sterling,USD,0.75396,1.326330309300228
562,2018-06-25,GBP,British Pound Sterling,USD,0.75309,1.3278625396698933
563,2018-06-26,GBP,British Pound Sterling,USD,0.75638,1.3220867817763557
564,2018-05-15,EUR,Euro,USD,0.845598,1.1825950392503295
565,2018-05-16,EUR,Euro,USD,0.846098,1.1818961869665217
566,2018-05-17,EUR,Euro,USD,0.847801,1.179522081243122
567,2018-05-18,EUR,Euro,USD,0.849404,1.1772960805458885
568,2018-05-19,EUR,Euro,USD,0.849404,1.1772960805458885
569,2018-05-20,EUR,Euro,USD,0.849599,1.17702586749749
570,2018-05-21,EUR,Euro,USD,0.847899,1.1793857523124807
571,2018-05-22,EUR,Euro,USD,0.848097,1.1791104083613078
572,2018-05-23,EUR,Euro,USD,0.853802,1.1712317375691321
573,2018-05-24,EUR,Euro,USD,0.852801,1.1726065049173253
574,2018-05-25,EUR,Euro,USD,0.857204,1.1665834503805397
575,2018-05-26,EUR,Euro,USD,0.857204,1.1665834503805397
576,2018-05-27,EUR,Euro,USD,0.855298,1.1691831385084497
577,2018-05-28,EUR,Euro,USD,0.859898,1.1629286264184822
578,2018-05-29,EUR,Euro,USD,0.866402,1.15419862835035
579,2018-05-30,EUR,Euro,USD,0.857008,1.166850251106174
580,2018-05-31,EUR,Euro,USD,0.855001,1.1695892753341808
581,2018-06-01,EUR,Euro,USD,0.857204,1.1665834503805397
582,2018-06-02,EUR,Euro,USD,0.857204,1.1665834503805397
583,2018-06-03,EUR,Euro,USD,0.8568,1.1671335200746966
584,2018-06-04,EUR,Euro,USD,0.854396,1.1704174645012382
585,2018-06-05,EUR,Euro,USD,0.852601,1.1728815706291689
586,2018-06-06,EUR,Euro,USD,0.848498,1.1785531609974331
587,2018-06-07,EUR,Euro,USD,0.847703,1.1796584416947917
588,2018-06-08,EUR,Euro,USD,0.849604,1.1770189405887919
589,2018-06-09,EUR,Euro,USD,0.849604,1.1770189405887919
590,2018-06-10,EUR,Euro,USD,0.8486,1.1784115012962526
591,2018-06-11,EUR,Euro,USD,0.849025,1.177821618915815
592,2018-06-12,EUR,Euro,USD,0.851016,1.1750660387113756
593,2018-06-13,EUR,Euro,USD,0.846898,1.1807797397089141
594,2018-06-14,EUR,Euro,USD,0.864301,1.1570043306672098
595,2018-06-15,EUR,Euro,USD,0.861704,1.1604913055991384
596,2018-06-16,EUR,Euro,USD,0.861704,1.1604913055991384
597,2018-06-17,EUR,Euro,USD,0.8623,1.1596892032935173
598,2018-06-18,EUR,Euro,USD,0.859597,1.1633358422609663
599,2018-06-19,EUR,Euro,USD,0.862502,1.1594176013504895
600,2018-06-20,EUR,Euro,USD,0.863397,1.1582157454797735
601,2018-06-21,EUR,Euro,USD,0.861401,1.1608995113773957
602,2018-06-22,EUR,Euro,USD,0.85804,1.1654468323155098
603,2018-06-23,EUR,Euro,USD,0.85804,1.1654468323155098
604,2018-06-24,EUR,Euro,USD,0.857304,1.1664473745602495
605,2018-06-25,EUR,Euro,USD,0.854403,1.1704078754405123
606,2018-06-26,EUR,Euro,USD,0.858099,1.165366700112691
607,2018-05-15,HKD,Hong Kong Dollar,USD,7.8498,0.12739178068231038
608,2018-05-16,HKD,Hong Kong Dollar,USD,7.84948,0.12739697406707196
609,2018-05-17,HKD,Hong Kong Dollar,USD,7.84966,0.12739405273604207
610,2018-05-18,HKD,Hong Kong Dollar,USD,7.849804,0.12739171576768032
611,2018-05-19,HKD,Hong Kong Dollar,USD,7.849804,0.12739171576768032
612,2018-05-20,HKD,Hong Kong Dollar,USD,7.8484,0.1274145048672341
613,2018-05-21,HKD,Hong Kong Dollar,USD,7.847702,0.12742583752543102
614,2018-05-22,HKD,Hong Kong Dollar,USD,7.84922,0.12740119400399022
615,2018-05-23,HKD,Hong Kong Dollar,USD,7.84775,0.1274250581376828
616,2018-05-24,HKD,Hong Kong Dollar,USD,7.84761,0.12742733137859807
617,2018-05-25,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
618,2018-05-26,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
619,2018-05-27,HKD,Hong Kong Dollar,USD,7.84455,0.12747703819849449
620,2018-05-28,HKD,Hong Kong Dollar,USD,7.84474,0.12747395069817483
621,2018-05-29,HKD,Hong Kong Dollar,USD,7.84548,0.12746192712236853
622,2018-05-30,HKD,Hong Kong Dollar,USD,7.846801,0.12744046905229278
623,2018-05-31,HKD,Hong Kong Dollar,USD,7.84597,0.12745396681353613
624,2018-06-01,HKD,Hong Kong Dollar,USD,7.843704,0.12749078751569412
625,2018-06-02,HKD,Hong Kong Dollar,USD,7.843704,0.12749078751569412
626,2018-06-03,HKD,Hong Kong Dollar,USD,7.845397,0.1274632755996924
627,2018-06-04,HKD,Hong Kong Dollar,USD,7.845902,0.1274550714500385
628,2018-06-05,HKD,Hong Kong Dollar,USD,7.847298,0.12743239775015552
629,2018-06-06,HKD,Hong Kong Dollar,USD,7.84707,0.1274361003533803
630,2018-06-07,HKD,Hong Kong Dollar,USD,7.84603,0.12745299215017022
631,2018-06-08,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
632,2018-06-09,HKD,Hong Kong Dollar,USD,7.844404,0.12747941080036163
633,2018-06-10,HKD,Hong Kong Dollar,USD,7.84635,0.12744779419730193
634,2018-06-11,HKD,Hong Kong Dollar,USD,7.8461,0.1274518550617504
635,2018-06-12,HKD,Hong Kong Dollar,USD,7.845499,0.12746161843880166
636,2018-06-13,HKD,Hong Kong Dollar,USD,7.8474,0.1274307413920534
637,2018-06-14,HKD,Hong Kong Dollar,USD,7.849197,0.12740156731956148
638,2018-06-15,HKD,Hong Kong Dollar,USD,7.847704,0.12742580505075116
639,2018-06-16,HKD,Hong Kong Dollar,USD,7.847704,0.12742580505075116
640,2018-06-17,HKD,Hong Kong Dollar,USD,7.848978,0.12740512204264046
641,2018-06-18,HKD,Hong Kong Dollar,USD,7.847995,0.12742108016123863
642,2018-06-19,HKD,Hong Kong Dollar,USD,7.849297,0.12739994422430442
643,2018-06-20,HKD,Hong Kong Dollar,USD,7.84592,0.12745477904439506
644,2018-06-21,HKD,Hong Kong Dollar,USD,7.84536,0.12746387673733264
645,2018-06-22,HKD,Hong Kong Dollar,USD,7.84504,0.12746907600216187
646,2018-06-23,HKD,Hong Kong Dollar,USD,7.84504,0.12746907600216187
647,2018-06-24,HKD,Hong Kong Dollar,USD,7.846203,0.12745018195425226
648,2018-06-25,HKD,Hong Kong Dollar,USD,7.846598,0.12744376607543803
649,2018-06-26,HKD,Hong Kong Dollar,USD,7.849004,0.12740470001034526
